,highest_market_value_in_eur,Age,npxG+xAG,PrgC,xAG,Ast,G+A,90s,Min,PrgP,Starts,MP,PrgR,Rk,Pos_MF,market_value_in_eur
410,0.1386496248958044,0.5416666666666667,0.18666666666666668,0.11585365853658537,0.136986301369863,0.18181818181818182,0.23076923076923078,0.4046242774566474,0.4055269922879177,0.11945392491467577,0.39999999999999997,0.6176470588235294,0.1115702479338843,0.33669885864793675,0.0,12000000.0
411,0.16643512086690748,0.25,0.13777777777777778,0.09146341463414634,0.13013698630136986,0.2727272727272727,0.11538461538461539,0.8121387283236995,0.8133033419023136,0.43686006825938567,0.8857142857142857,0.8823529411764706,0.026859504132231406,0.33713784021071114,0.0,30000000.0
413,0.08307863295359823,0.0,0.13777777777777778,0.22560975609756098,0.10273972602739725,0.09090909090909091,0.15384615384615385,0.35260115606936415,0.3528277634961439,0.1945392491467577,0.3142857142857143,0.676470588235294,0.16735537190082644,0.33801580333625986,0.0,15000000.0
415,0.013614893025840513,0.125,0.2577777777777778,0.17073170731707318,0.19863013698630136,0.18181818181818182,0.15384615384615385,0.36705202312138724,0.36632390745501286,0.27986348122866894,0.37142857142857144,0.7058823529411764,0.16735537190082644,0.33933274802458296,0.0,2500000.0
416,0.044178938594053904,0.29166666666666674,0.022222222222222223,0.012195121951219513,0.0,0.0,0.0,0.18786127167630057,0.18830334190231363,0.051194539249146756,0.14285714285714285,0.5294117647058824,0.022727272727272728,0.3402107111501317,0.0,8000000.0
418,0.02195054181717144,0.625,0.19111111111111112,0.08536585365853659,0.136986301369863,0.2727272727272727,0.2692307692307693,0.3901734104046243,0.3894601542416452,0.15017064846416384,0.42857142857142855,0.676470588235294,0.121900826446281,0.3419666374012291,1.0,900000.0
419,0.03584328980272298,0.5,0.6311111111111111,0.18902439024390244,0.3287671232876712,0.4545454545454546,0.6538461538461539,0.8352601156069364,0.8345115681233932,0.17406143344709898,0.8857142857142857,0.8823529411764706,0.4194214876033058,0.34328358208955223,0.0,6500000.0
420,0.09419283134203947,0.45833333333333326,0.04888888888888889,0.07926829268292683,0.02054794520547945,0.0,0.0,0.338150289017341,0.33676092544987146,0.14334470989761092,0.3142857142857143,0.38235294117647056,0.045454545454545456,0.34372256365232656,0.0,4000000.0
421,0.09419283134203947,0.45833333333333326,0.06222222222222222,0.07317073170731708,0.04794520547945205,0.0,0.0,0.22254335260115607,0.2210796915167095,0.13651877133105803,0.2571428571428571,0.3529411764705882,0.06818181818181818,0.34416154521510095,0.0,4000000.0
422,0.004723534315087524,0.7916666666666667,0.017777777777777778,0.012195121951219513,0.02054794520547945,0.09090909090909091,0.038461538461538464,0.03757225433526012,0.03598971722365038,0.027303754266211604,0.0,0.29411764705882354,0.024793388429752067,0.34503950834064967,0.0,300000.0
423,0.09974993053626008,0.5416666666666667,0.035555555555555556,0.08536585365853659,0.0273972602739726,0.0,0.038461538461538464,0.2630057803468208,0.26413881748071977,0.18088737201365188,0.2571428571428571,0.5882352941176471,0.05165289256198347,0.3459174714661984,0.0,5000000.0
424,0.06640733537093638,0.08333333333333337,0.02666666666666667,0.012195121951219513,0.0,0.0,0.0,0.03468208092485549,0.03470437017994858,0.013651877133105802,0.0,0.2647058823529412,0.022727272727272728,0.3472344161545215,0.0,12000000.0
425,0.05529313698249514,0.25,0.17333333333333334,0.054878048780487805,0.07534246575342465,0.09090909090909091,0.07692307692307693,0.407514450867052,0.40681233933161953,0.06143344709897611,0.3142857142857143,0.7352941176470588,0.12809917355371903,0.3481123792800702,1.0,5000000.0
426,0.6110030564045569,0.5,0.5333333333333333,0.32926829268292684,0.4657534246575342,0.5454545454545454,0.6538461538461539,0.5289017341040463,0.5292416452442159,0.2354948805460751,0.5714285714285714,0.676470588235294,0.20867768595041322,0.34899034240561894,1.0,30000000.0
429,0.11086412892470132,0.25,0.1822222222222222,0.18902439024390244,0.15753424657534246,0.09090909090909091,0.07692307692307693,0.6271676300578034,0.6282133676092544,0.2764505119453925,0.6285714285714286,0.8823529411764706,0.09917355371900827,0.3520632133450395,0.0,20000000.0
431,0.03862183939983329,0.125,0.05777777777777778,0.15853658536585366,0.0273972602739726,0.0,0.0,0.18208092485549132,0.18187660668380462,0.04436860068259386,0.14285714285714285,0.47058823529411764,0.08057851239669422,0.3529411764705882,1.0,7000000.0
432,0.16643512086690748,0.375,0.10222222222222221,0.11585365853658537,0.0958904109589041,0.18181818181818182,0.11538461538461539,0.7283236994219653,0.7294344473007711,0.3037542662116041,0.7142857142857143,0.8235294117647058,0.08884297520661158,0.3533801580333626,0.0,8000000.0
433,0.008057793831619895,0.125,0.03111111111111111,0.04878048780487805,0.0273972602739726,0.0,0.0,0.07803468208092486,0.07712082262210795,0.023890784982935155,0.05714285714285714,0.2647058823529412,0.045454545454545456,0.3538191395961369,1.0,1500000.0
435,0.04973603778827452,0.33333333333333326,0.11555555555555556,0.22560975609756098,0.0821917808219178,0.2727272727272727,0.11538461538461539,0.2774566473988439,0.2769922879177378,0.12969283276450513,0.2571428571428571,0.5294117647058824,0.13636363636363635,0.3555750658472344,0.0,7500000.0
436,0.027507641011392057,0.6666666666666667,0.17777777777777778,0.07926829268292683,0.10273972602739725,0.18181818181818182,0.07692307692307693,0.4826589595375722,0.4832904884318766,0.2491467576791809,0.42857142857142855,0.7647058823529411,0.06404958677685951,0.35601404741000875,0.0,800000.0
438,0.0013892747985551543,0.125,0.0,0.006097560975609756,0.0,0.0,0.0,0.005780346820809249,0.006105398457583547,0.0,0.0,0.029411764705882353,0.002066115702479339,0.35689201053555747,0.0,300000.0
439,0.1386496248958044,0.16666666666666674,0.07111111111111111,0.07317073170731708,0.06164383561643835,0.09090909090909091,0.038461538461538464,0.13583815028901736,0.1365681233933162,0.027303754266211604,0.14285714285714285,0.4411764705882353,0.05785123966942149,0.35733099209833186,1.0,25000000.0
440,0.03584328980272298,0.41666666666666674,0.03111111111111111,0.042682926829268296,0.0136986301369863,0.0,0.0,0.08092485549132947,0.080012853470437,0.013651877133105802,0.05714285714285714,0.23529411764705882,0.03925619834710744,0.3577699736611062,0.0,3500000.0
441,0.19422061683801056,0.125,0.23111111111111113,0.29268292682926833,0.22602739726027396,0.18181818181818182,0.11538461538461539,0.5028901734104045,0.502892030848329,0.4334470989761092,0.5142857142857142,0.8235294117647058,0.25619834710743805,0.35864793678665496,0.0,35000000.0
443,0.060850236176715755,0.5416666666666667,0.0,0.006097560975609756,0.0,0.0,0.0,0.03757225433526012,0.03598971722365038,0.006825938566552901,0.02857142857142857,0.11764705882352941,0.002066115702479339,0.3595258999122037,1.0,9000000.0
445,0.08307863295359823,0.45833333333333326,0.21333333333333335,0.29268292682926833,0.14383561643835616,0.09090909090909091,0.038461538461538464,0.6473988439306357,0.6478149100257069,0.16040955631399317,0.7142857142857143,0.8529411764705882,0.19008264462809918,0.36172080772607546,1.0,12000000.0
448,0.12197832731314255,0.375,0.46222222222222226,0.11585365853658537,0.2191780821917808,0.18181818181818182,0.5384615384615385,0.5635838150289018,0.5642673521850899,0.16040955631399317,0.5428571428571428,0.7941176470588235,0.29545454545454547,0.36303775241439856,0.0,22000000.0
449,0.22200611280911367,0.33333333333333326,0.36888888888888893,0.07317073170731708,0.03424657534246575,0.0,0.3076923076923077,0.5028901734104045,0.5019280205655526,0.030716723549488054,0.45714285714285713,0.8235294117647058,0.13429752066115702,0.3639157155399473,0.0,15000000.0
450,0.05529313698249514,0.5416666666666667,0.3288888888888889,0.15853658536585366,0.26712328767123283,0.18181818181818182,0.23076923076923078,0.8526011560693642,0.8518637532133675,0.515358361774744,0.8571428571428571,0.8529411764705882,0.11776859504132231,0.36435469710272167,0.0,6500000.0
451,0.01917199222006113,0.08333333333333337,0.11111111111111112,0.03658536585365854,0.14383561643835616,0.2727272727272727,0.11538461538461539,0.407514450867052,0.4074550128534704,0.17747440273037543,0.45714285714285713,0.4411764705882353,0.03925619834710744,0.364793678665496,1.0,3500000.0
452,0.5554320644623507,0.5833333333333333,0.34222222222222226,0.11585365853658537,0.2602739726027397,0.6363636363636364,0.3076923076923077,0.5751445086705201,0.5745501285347043,0.4880546075085324,0.6285714285714286,0.676470588235294,0.11570247933884298,0.3652326602282704,0.0,25000000.0
453,0.027507641011392057,0.5416666666666667,0.017777777777777778,0.01829268292682927,0.0136986301369863,0.09090909090909091,0.038461538461538464,0.1791907514450867,0.17802056555269924,0.10238907849829351,0.19999999999999998,0.23529411764705882,0.01652892561983471,0.3661106233538191,1.0,2000000.0
454,0.027507641011392057,0.5416666666666667,0.10666666666666667,0.006097560975609756,0.0273972602739726,0.0,0.11538461538461539,0.25144508670520227,0.25032133676092544,0.12627986348122866,0.2571428571428571,0.2647058823529412,0.012396694214876033,0.3665496049165935,0.0,2000000.0
455,0.01917199222006113,0.20833333333333337,0.04888888888888889,0.01829268292682927,0.0547945205479452,0.0,0.0,0.19653179190751444,0.19633676092544985,0.10921501706484642,0.17142857142857143,0.29411764705882354,0.014462809917355372,0.36830553116769094,0.0,3500000.0
456,0.03306474020561267,0.375,0.11555555555555556,0.10365853658536586,0.136986301369863,0.18181818181818182,0.15384615384615385,0.34104046242774566,0.33997429305912596,0.20136518771331058,0.34285714285714286,0.676470588235294,0.10537190082644629,0.3700614574187884,1.0,6000000.0
457,0.16643512086690748,0.29166666666666674,0.39111111111111113,0.38414634146341464,0.26712328767123283,0.2727272727272727,0.42307692307692313,0.7601156069364162,0.7599614395886889,0.37883959044368604,0.7714285714285714,0.9999999999999999,0.21487603305785125,0.37050043898156276,1.0,30000000.0
459,0.002500694637399278,0.5,0.11111111111111112,0.07317073170731708,0.13013698630136986,0.09090909090909091,0.038461538461538464,0.7861271676300577,0.7853470437017994,0.4812286689419795,0.7999999999999999,0.9411764705882353,0.0743801652892562,0.3726953467954346,0.0,500000.0
460,0.0019449847179772162,0.5,0.11111111111111112,0.07317073170731708,0.13013698630136986,0.09090909090909091,0.038461538461538464,0.7861271676300577,0.7853470437017994,0.4812286689419795,0.7999999999999999,0.9411764705882353,0.0743801652892562,0.3726953467954346,1.0,300000.0
461,0.3887190886357321,0.5,0.11111111111111112,0.07317073170731708,0.13013698630136986,0.09090909090909091,0.038461538461538464,0.7861271676300577,0.7853470437017994,0.4812286689419795,0.7999999999999999,0.9411764705882353,0.0743801652892562,0.3726953467954346,1.0,45000000.0
462,0.002222839677688247,0.5,0.11111111111111112,0.07317073170731708,0.13013698630136986,0.09090909090909091,0.038461538461538464,0.7861271676300577,0.7853470437017994,0.4812286689419795,0.7999999999999999,0.9411764705882353,0.0743801652892562,0.3726953467954346,0.0,250000.0
463,0.11086412892470132,0.20833333333333337,0.12000000000000001,0.1402439024390244,0.08904109589041095,0.2727272727272727,0.19230769230769232,0.4595375722543353,0.4595115681233933,0.15699658703071673,0.45714285714285713,0.7058823529411764,0.1012396694214876,0.37489025460930636,0.0,20000000.0
464,0.08307863295359823,0.29166666666666674,0.14666666666666667,0.31097560975609756,0.11643835616438356,0.2727272727272727,0.15384615384615385,0.2890173410404624,0.28952442159383035,0.15699658703071673,0.2857142857142857,0.32352941176470584,0.09297520661157024,0.37576821773485514,0.0,8000000.0
465,0.08307863295359823,0.29166666666666674,0.022222222222222223,0.08536585365853659,0.02054794520547945,0.09090909090909091,0.038461538461538464,0.0953757225433526,0.0960796915167095,0.08191126279863481,0.08571428571428572,0.2647058823529412,0.03305785123966942,0.37620719929762947,0.0,8000000.0
466,0.33314809669352596,0.8333333333333333,0.08444444444444445,0.006097560975609756,0.00684931506849315,0.0,0.07692307692307693,0.17630057803468208,0.176413881748072,0.04436860068259386,0.08571428571428572,0.6176470588235294,0.09917355371900827,0.37664618086040386,1.0,2000000.0
467,0.44429008057793834,0.125,0.37333333333333335,0.2682926829268293,0.1095890410958904,0.2727272727272727,0.2692307692307693,0.39306358381502887,0.3939588688946015,0.13651877133105803,0.3142857142857143,0.8823529411764706,0.30991735537190085,0.3788410886742757,1.0,35000000.0
468,0.013614893025840513,0.04166666666666674,0.06666666666666667,0.042682926829268296,0.0684931506849315,0.18181818181818182,0.07692307692307693,0.20809248554913296,0.20758354755784061,0.06484641638225257,0.17142857142857143,0.6470588235294118,0.022727272727272728,0.37928007023705,1.0,2500000.0
470,0.005279244234509586,0.125,0.06666666666666667,0.06097560975609756,0.0547945205479452,0.0,0.0,0.19653179190751444,0.1953727506426735,0.05802047781569966,0.14285714285714285,0.5,0.06818181818181818,0.3805970149253731,1.0,1000000.0
471,0.3887190886357321,0.5,0.19555555555555557,0.25609756097560976,0.18493150684931506,0.18181818181818182,0.15384615384615385,0.3092485549132948,0.30848329048843187,0.13993174061433447,0.34285714285714286,0.4117647058823529,0.15702479338842976,0.38147497805092184,1.0,30000000.0
472,0.5554320644623507,0.25,0.18666666666666668,0.1951219512195122,0.03424657534246575,0.0,0.11538461538461539,0.26011560693641617,0.25996143958868895,0.13993174061433447,0.2857142857142857,0.3529411764705882,0.1487603305785124,0.3832309043020193,0.0,50000000.0
473,0.5554320644623507,0.25,0.19111111111111112,0.10365853658536586,0.10273972602739725,0.2727272727272727,0.2692307692307693,0.20809248554913296,0.20854755784061696,0.09215017064846416,0.19999999999999998,0.38235294117647056,0.08677685950413223,0.38366988586479367,0.0,50000000.0
474,0.05529313698249514,0.04166666666666674,0.20444444444444443,0.042682926829268296,0.03424657534246575,0.18181818181818182,0.23076923076923078,0.20809248554913296,0.20726221079691518,0.027303754266211604,0.19999999999999998,0.38235294117647056,0.08471074380165289,0.3849868305531167,0.0,10000000.0
475,0.04973603778827452,0.25,0.2088888888888889,0.17682926829268295,0.0684931506849315,0.0,0.15384615384615385,0.6647398843930635,0.6642030848329048,0.26621160409556316,0.6857142857142857,0.7941176470588235,0.2066115702479339,0.3854258121158911,1.0,9000000.0
476,0.4998610725201445,0.45833333333333326,0.9244444444444445,0.45121951219512196,0.9999999999999999,0.6363636363636364,0.5,0.953757225433526,0.9534061696658096,0.78839590443686,0.9428571428571428,0.9411764705882353,0.4194214876033058,0.3858647936786655,0.0,75000000.0
477,0.04140038899694359,0.5416666666666667,0.1511111111111111,0.11585365853658537,0.1095890410958904,0.0,0.11538461538461539,0.5057803468208092,0.5061053984575835,0.2354948805460751,0.4857142857142857,0.7941176470588235,0.05371900826446281,0.38718173836698855,1.0,5000000.0
478,0.05529313698249514,0.375,0.07111111111111111,0.03658536585365854,0.0273972602739726,0.0,0.038461538461538464,0.16473988439306358,0.16516709511568123,0.04436860068259386,0.19999999999999998,0.5294117647058824,0.09297520661157024,0.38805970149253727,1.0,4000000.0
479,0.4720755765490414,0.20833333333333337,0.09777777777777778,0.07317073170731708,0.10273972602739725,0.18181818181818182,0.07692307692307693,0.3815028901734104,0.3811053984575835,0.4061433447098976,0.39999999999999997,0.38235294117647056,0.03512396694214876,0.38849868305531166,1.0,85000000.0
480,0.04140038899694359,0.5833333333333333,0.14666666666666667,0.20121951219512196,0.19863013698630136,0.18181818181818182,0.07692307692307693,0.7890173410404624,0.7901670951156812,0.6382252559726963,0.8285714285714285,0.8529411764705882,0.0743801652892562,0.39201053555750653,0.0,5000000.0
481,0.01639344262295082,0.6666666666666667,0.14666666666666667,0.2621951219512195,0.15753424657534246,0.18181818181818182,0.15384615384615385,0.42485549132947975,0.42448586118251924,0.33447098976109213,0.45714285714285713,0.6176470588235294,0.15082644628099173,0.3924495171202809,1.0,1000000.0
482,0.4998610725201445,0.5833333333333333,0.32,0.07926829268292683,0.15753424657534246,0.36363636363636365,0.5,0.36416184971098264,0.3653598971722365,0.25938566552901027,0.34285714285714286,0.6470588235294118,0.1859504132231405,0.39332748024582964,0.0,22000000.0
