Rk,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,highest_market_value_in_eur,Pos_FW,Pos_FWMF,Pos_MF,Pos_MFFW,market_value_in_eur
1708.0,1994.0,23.0,20.0,1586.0,17.6,4.0,3.0,7.0,3.0,1.0,1.0,4.0,0.0,2.8,2.0,1.4,3.4,0.16783216783216784,0.3003412969283277,0.10064935064935066,0.23,0.17,0.4,0.17,0.34,0.16,0.08,0.24,0.11,0.19,7500000.0,0.0,0.0,1.0,0.0,4000000.0
1716.0,1997.0,31.0,27.0,2214.0,24.6,7.0,3.0,10.0,7.0,0.0,0.0,6.0,0.0,5.2,5.2,2.7,7.9,0.24475524475524477,0.4061433447098976,0.3993506493506494,0.28,0.12,0.41,0.28,0.41,0.21,0.11,0.32,0.21,0.32,30000000.0,0.0,0.0,0.0,1.0,30000000.0
1723.0,1992.0,17.0,7.0,735.0,8.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.2,0.013986013986013986,0.09556313993174062,0.012987012987012988,0.12,0.0,0.12,0.12,0.12,0.02,0.0,0.02,0.02,0.02,12000000.0,0.0,0.0,1.0,0.0,3500000.0
1737.0,1990.0,20.0,2.0,467.0,5.2,3.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,1.6,0.8,0.8,1.6,0.04895104895104895,0.040955631399317405,0.15259740259740262,0.58,0.0,0.58,0.39,0.39,0.31,0.16,0.47,0.16,0.32,1250000.0,0.0,1.0,0.0,0.0,1200000.0
1739.0,2002.0,2.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.013986013986013986,0.006825938566552901,0.003246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.63,0.0,0.63,2000000.0,0.0,1.0,0.0,0.0,1500000.0
1741.0,1994.0,23.0,15.0,1364.0,15.2,7.0,1.0,8.0,7.0,0.0,1.0,3.0,1.0,5.8,5.0,1.2,6.2,0.06993006993006994,0.09556313993174062,0.23701298701298704,0.46,0.07,0.53,0.46,0.53,0.38,0.08,0.47,0.33,0.41,40000000.0,0.0,0.0,1.0,0.0,10000000.0
1742.0,1994.0,2.0,2.0,129.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.4,0.006993006993006993,0.0034129692832764505,0.029220779220779224,0.0,0.0,0.0,0.0,0.0,0.1,0.17,0.27,0.1,0.27,40000000.0,0.0,0.0,1.0,0.0,10000000.0
1747.0,1994.0,24.0,21.0,1728.0,19.2,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.2,0.2,1.2,1.4,0.0979020979020979,0.33447098976109213,0.01948051948051948,0.0,0.05,0.05,0.0,0.05,0.01,0.06,0.07,0.01,0.07,6000000.0,0.0,0.0,1.0,0.0,5000000.0
1749.0,2002.0,21.0,9.0,852.0,9.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.6,2.6,0.14685314685314685,0.09215017064846416,0.18506493506493507,0.0,0.11,0.11,0.0,0.11,0.11,0.17,0.28,0.11,0.28,2500000.0,0.0,1.0,0.0,0.0,2500000.0
1754.0,1995.0,16.0,8.0,599.0,6.7,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,1.7,1.7,1.2,2.9,0.16083916083916083,0.07849829351535836,0.18181818181818182,0.15,0.45,0.6,0.15,0.6,0.26,0.18,0.44,0.26,0.44,12500000.0,0.0,1.0,0.0,0.0,8000000.0
1757.0,1997.0,21.0,12.0,946.0,10.5,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,5.2,5.2,0.8,6.1,0.06993006993006994,0.027303754266211604,0.13961038961038963,0.38,0.0,0.38,0.38,0.38,0.5,0.08,0.58,0.5,0.58,16000000.0,0.0,0.0,1.0,0.0,10000000.0
1760.0,2003.0,25.0,12.0,1129.0,12.5,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.4,2.4,1.2,3.6,0.20279720279720279,0.17064846416382254,0.2532467532467533,0.0,0.16,0.16,0.0,0.16,0.19,0.1,0.29,0.19,0.29,15000000.0,0.0,0.0,1.0,0.0,15000000.0
1763.0,1997.0,28.0,20.0,1934.0,21.5,7.0,4.0,11.0,7.0,0.0,0.0,0.0,0.0,5.8,5.8,5.7,11.5,0.8461538461538461,0.2696245733788396,0.7532467532467533,0.33,0.19,0.51,0.33,0.51,0.27,0.27,0.54,0.27,0.54,22000000.0,1.0,0.0,0.0,0.0,22000000.0
1767.0,1989.0,30.0,23.0,1926.0,21.4,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,2.8,2.7,2.1,4.8,0.3146853146853147,0.4334470989761092,0.2337662337662338,0.14,0.05,0.19,0.14,0.19,0.13,0.1,0.23,0.13,0.22,37000000.0,0.0,0.0,1.0,0.0,6000000.0
1768.0,1988.0,18.0,7.0,802.0,8.9,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,4.3,4.3,1.1,5.4,0.02097902097902098,0.023890784982935155,0.11363636363636365,0.22,0.11,0.34,0.22,0.34,0.48,0.12,0.61,0.48,0.61,20000000.0,0.0,0.0,1.0,0.0,1000000.0
1770.0,1999.0,12.0,11.0,968.0,10.8,5.0,2.0,7.0,5.0,0.0,0.0,1.0,0.0,6.1,6.1,1.1,7.2,0.1048951048951049,0.05460750853242321,0.16883116883116883,0.46,0.19,0.65,0.46,0.65,0.56,0.11,0.67,0.56,0.67,20000000.0,0.0,0.0,1.0,0.0,20000000.0
1771.0,1999.0,18.0,17.0,1386.0,15.4,12.0,0.0,12.0,11.0,1.0,2.0,1.0,0.0,7.3,5.7,0.5,6.2,0.20279720279720279,0.06825938566552901,0.19805194805194806,0.78,0.0,0.78,0.71,0.71,0.47,0.03,0.5,0.37,0.4,20000000.0,1.0,0.0,0.0,0.0,20000000.0
1772.0,1997.0,34.0,18.0,1823.0,20.3,8.0,2.0,10.0,8.0,0.0,0.0,0.0,0.0,7.3,7.3,1.7,9.0,0.09090909090909091,0.07508532423208192,0.34090909090909094,0.39,0.1,0.49,0.39,0.49,0.36,0.08,0.44,0.36,0.44,6500000.0,0.0,0.0,1.0,0.0,6000000.0
1779.0,1991.0,15.0,9.0,860.0,9.6,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,2.6,3.8,0.15384615384615385,0.21160409556313994,0.19155844155844157,0.1,0.21,0.31,0.1,0.31,0.12,0.28,0.39,0.12,0.39,9000000.0,0.0,0.0,1.0,0.0,2000000.0
1780.0,1991.0,9.0,4.0,410.0,4.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.4,0.7,0.04195804195804196,0.04778156996587031,0.07792207792207792,0.22,0.0,0.22,0.22,0.22,0.08,0.08,0.16,0.08,0.16,9000000.0,0.0,0.0,1.0,0.0,2000000.0
1782.0,1999.0,29.0,21.0,1803.0,20.0,3.0,2.0,5.0,3.0,0.0,0.0,9.0,0.0,2.2,2.2,1.9,4.0,0.11188811188811189,0.33788395904436863,0.07467532467532469,0.15,0.1,0.25,0.15,0.25,0.11,0.09,0.2,0.11,0.2,5000000.0,0.0,0.0,1.0,0.0,5000000.0
1784.0,2003.0,6.0,3.0,231.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.2,0.7,0.006993006993006993,0.0,0.03246753246753247,0.0,0.0,0.0,0.0,0.0,0.19,0.09,0.28,0.19,0.28,400000.0,0.0,0.0,1.0,0.0,400000.0
1788.0,1992.0,24.0,12.0,1187.0,13.2,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,4.0,4.0,0.3,4.2,0.06993006993006994,0.07508532423208192,0.16233766233766234,0.3,0.0,0.3,0.3,0.3,0.3,0.02,0.32,0.3,0.32,5000000.0,0.0,0.0,1.0,0.0,4000000.0
1796.0,1992.0,17.0,13.0,1078.0,12.0,6.0,2.0,8.0,5.0,1.0,2.0,4.0,0.0,7.0,5.5,2.1,7.5,0.1048951048951049,0.18088737201365188,0.29870129870129875,0.5,0.17,0.67,0.42,0.58,0.59,0.17,0.76,0.46,0.63,40000000.0,1.0,0.0,0.0,0.0,30000000.0
1800.0,1999.0,4.0,2.0,158.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.006993006993006993,0.020477815699658702,0.003246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,1.0,4000000.0
1801.0,1999.0,9.0,7.0,538.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,0.3,0.5,0.04895104895104895,0.07167235494880546,0.012987012987012988,0.17,0.0,0.17,0.17,0.17,0.04,0.04,0.08,0.04,0.08,5000000.0,0.0,0.0,1.0,0.0,4000000.0
1802.0,1998.0,22.0,11.0,1054.0,11.7,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,1.4,2.1,0.1258741258741259,0.3003412969283277,0.09740259740259741,0.09,0.26,0.34,0.09,0.34,0.05,0.12,0.18,0.05,0.18,9000000.0,0.0,0.0,1.0,0.0,7000000.0
1803.0,1993.0,2.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,1.0,0.0,0.0,0.0,2500000.0
1805.0,1998.0,25.0,17.0,1626.0,18.1,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,4.3,4.3,2.1,6.4,0.4125874125874126,0.09215017064846416,0.4480519480519481,0.22,0.0,0.22,0.22,0.22,0.24,0.11,0.35,0.24,0.35,6000000.0,0.0,1.0,0.0,0.0,5500000.0
1806.0,1996.0,18.0,3.0,429.0,4.8,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.1,1.1,0.1,1.1,0.04895104895104895,0.023890784982935155,0.09415584415584416,0.63,0.0,0.63,0.63,0.63,0.22,0.02,0.24,0.22,0.24,7000000.0,1.0,0.0,0.0,0.0,1500000.0
1807.0,2004.0,24.0,11.0,1084.0,12.0,7.0,3.0,10.0,7.0,0.0,0.0,0.0,0.0,6.3,6.3,1.2,7.5,0.04895104895104895,0.03754266211604096,0.17857142857142858,0.58,0.25,0.83,0.58,0.83,0.52,0.1,0.62,0.52,0.62,30000000.0,0.0,0.0,1.0,0.0,30000000.0
1808.0,1994.0,19.0,16.0,1302.0,14.5,5.0,0.0,5.0,4.0,1.0,1.0,1.0,0.0,5.7,5.0,0.5,5.5,0.1048951048951049,0.08873720136518772,0.20454545454545456,0.35,0.0,0.35,0.28,0.28,0.4,0.04,0.43,0.34,0.38,10000000.0,0.0,0.0,1.0,0.0,6000000.0
1809.0,1999.0,24.0,20.0,1648.0,18.3,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,2.0,2.0,3.0,5.0,0.3356643356643357,0.33447098976109213,0.37012987012987014,0.16,0.11,0.27,0.16,0.27,0.11,0.16,0.27,0.11,0.27,75000000.0,0.0,1.0,0.0,0.0,65000000.0
1811.0,1995.0,17.0,7.0,698.0,7.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.8,1.8,0.8,2.7,0.06993006993006994,0.034129692832764506,0.14610389610389612,0.13,0.0,0.13,0.13,0.13,0.24,0.11,0.35,0.24,0.35,800000.0,0.0,1.0,0.0,0.0,550000.0
1812.0,1986.0,31.0,20.0,1780.0,19.8,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.3,1.3,2.6,3.9,0.16083916083916083,0.45051194539249145,0.1038961038961039,0.0,0.1,0.1,0.0,0.1,0.07,0.13,0.2,0.07,0.2,30000000.0,0.0,0.0,1.0,0.0,2000000.0
1812.0,1986.0,31.0,20.0,1780.0,19.8,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.3,1.3,2.6,3.9,0.16083916083916083,0.45051194539249145,0.1038961038961039,0.0,0.1,0.1,0.0,0.1,0.07,0.13,0.2,0.07,0.2,1500000.0,0.0,0.0,0.0,1.0,1500000.0
1814.0,1996.0,31.0,23.0,2040.0,22.7,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,1.4,1.4,0.9,2.3,0.23076923076923078,0.49146757679180886,0.12987012987012989,0.0,0.09,0.09,0.0,0.09,0.06,0.04,0.1,0.06,0.1,5000000.0,0.0,0.0,1.0,0.0,4500000.0
1820.0,1989.0,24.0,18.0,1424.0,15.8,6.0,7.0,13.0,6.0,0.0,0.0,0.0,0.0,6.9,6.9,6.3,13.1,0.23076923076923078,0.2764505119453925,0.538961038961039,0.38,0.44,0.82,0.38,0.82,0.43,0.4,0.83,0.43,0.83,75000000.0,0.0,1.0,0.0,0.0,18000000.0
1822.0,1996.0,31.0,28.0,2441.0,27.1,7.0,3.0,10.0,7.0,0.0,0.0,6.0,0.0,8.9,8.9,2.7,11.6,0.23776223776223776,0.2832764505119454,0.262987012987013,0.26,0.11,0.37,0.26,0.37,0.33,0.1,0.43,0.33,0.43,5000000.0,0.0,1.0,0.0,0.0,5000000.0
1823.0,1992.0,25.0,16.0,1424.0,15.8,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,2.6,2.6,3.4,6.1,0.3006993006993007,0.4573378839590444,0.29870129870129875,0.0,0.19,0.19,0.0,0.19,0.17,0.22,0.38,0.17,0.38,22000000.0,1.0,0.0,0.0,0.0,10000000.0
1827.0,2003.0,2.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034129692832764505,0.003246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,1.0,0.0,50000.0
1831.0,1995.0,34.0,14.0,1215.0,13.5,4.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,3.3,3.3,2.8,6.1,0.44755244755244755,0.1945392491467577,0.4577922077922078,0.3,0.15,0.44,0.3,0.44,0.24,0.21,0.46,0.24,0.46,10000000.0,0.0,0.0,1.0,0.0,10000000.0
1833.0,2002.0,30.0,26.0,2075.0,23.1,0.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,1.8,1.8,1.8,3.6,0.48951048951048953,0.310580204778157,0.3246753246753247,0.0,0.09,0.09,0.0,0.09,0.08,0.08,0.16,0.08,0.16,25000000.0,0.0,1.0,0.0,0.0,22000000.0
1845.0,2004.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,1.0,0.0,500000.0
1848.0,1995.0,5.0,1.0,148.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.029220779220779224,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,1500000.0,1.0,0.0,0.0,0.0,1200000.0
1858.0,1985.0,20.0,9.0,736.0,8.2,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.7,1.7,2.0,3.7,0.027972027972027972,0.05460750853242321,0.06493506493506494,0.12,0.24,0.37,0.12,0.37,0.21,0.25,0.46,0.21,0.46,27000000.0,0.0,1.0,0.0,0.0,1200000.0
1860.0,1990.0,17.0,3.0,451.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.5,1.0,0.006993006993006993,0.05460750853242321,0.06818181818181819,0.2,0.2,0.4,0.2,0.4,0.11,0.09,0.21,0.11,0.21,5000000.0,0.0,1.0,0.0,0.0,600000.0
1862.0,2000.0,17.0,12.0,919.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,2.1,3.2,0.2517482517482518,0.08191126279863481,0.34090909090909094,0.0,0.0,0.0,0.0,0.0,0.11,0.2,0.31,0.11,0.31,38000000.0,0.0,0.0,1.0,0.0,32000000.0
1865.0,1997.0,21.0,14.0,1249.0,13.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.8,1.8,2.1,3.9,0.14685314685314685,0.23208191126279865,0.16233766233766234,0.07,0.0,0.07,0.07,0.07,0.13,0.15,0.28,0.13,0.28,38000000.0,1.0,0.0,0.0,0.0,15000000.0
1868.0,2000.0,17.0,7.0,781.0,8.7,4.0,0.0,4.0,3.0,1.0,1.0,5.0,0.0,4.1,3.3,0.3,3.7,0.06293706293706294,0.020477815699658702,0.12662337662337664,0.46,0.0,0.46,0.35,0.35,0.48,0.04,0.51,0.38,0.42,3500000.0,1.0,0.0,0.0,0.0,3500000.0
1869.0,2000.0,10.0,5.0,404.0,4.5,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,1.3,1.3,0.5,1.8,0.09090909090909091,0.03754266211604096,0.08441558441558442,0.67,0.22,0.89,0.67,0.89,0.29,0.11,0.4,0.29,0.4,1400000.0,1.0,0.0,0.0,0.0,1300000.0
1871.0,1999.0,13.0,12.0,925.0,10.3,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,0.5,3.5,0.06993006993006994,0.07167235494880546,0.14935064935064937,0.19,0.0,0.19,0.19,0.19,0.29,0.05,0.34,0.29,0.34,9000000.0,1.0,0.0,0.0,0.0,3500000.0
1875.0,2000.0,10.0,6.0,542.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.2,0.027972027972027972,0.06143344709897611,0.003246753246753247,0.17,0.0,0.17,0.17,0.17,0.02,0.01,0.03,0.02,0.03,2000000.0,0.0,0.0,0.0,1.0,2000000.0
1876.0,1990.0,14.0,10.0,910.0,10.1,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,2.9,2.9,0.4,3.3,0.006993006993006993,0.06143344709897611,0.16558441558441558,0.4,0.1,0.49,0.4,0.49,0.28,0.04,0.33,0.28,0.33,10000000.0,1.0,0.0,0.0,0.0,2200000.0
1877.0,1990.0,14.0,10.0,706.0,7.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.7,1.7,0.2,1.9,0.06293706293706294,0.030716723549488054,0.07467532467532469,0.13,0.0,0.13,0.13,0.13,0.22,0.02,0.24,0.22,0.24,10000000.0,0.0,1.0,0.0,0.0,2200000.0
1882.0,2000.0,1.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,500000.0
1883.0,1999.0,27.0,9.0,1036.0,11.5,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,7.4,7.4,1.2,8.7,0.22377622377622378,0.051194539249146756,0.24350649350649353,0.35,0.09,0.43,0.35,0.43,0.65,0.11,0.76,0.65,0.76,25000000.0,1.0,0.0,0.0,0.0,25000000.0
1884.0,1997.0,22.0,17.0,1627.0,18.1,13.0,1.0,14.0,11.0,2.0,3.0,3.0,0.0,11.7,9.4,2.6,11.9,0.25874125874125875,0.22184300341296928,0.4740259740259741,0.72,0.06,0.77,0.61,0.66,0.65,0.14,0.79,0.52,0.66,80000000.0,0.0,0.0,1.0,0.0,80000000.0
1885.0,2000.0,27.0,16.0,1612.0,17.9,3.0,4.0,7.0,3.0,0.0,0.0,3.0,0.0,2.5,2.5,2.8,5.3,0.13286713286713286,0.24232081911262798,0.14610389610389612,0.17,0.22,0.39,0.17,0.39,0.14,0.16,0.29,0.14,0.29,8000000.0,0.0,0.0,0.0,1.0,8000000.0
1886.0,1998.0,16.0,10.0,899.0,10.0,4.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,3.0,3.0,0.5,3.5,0.1048951048951049,0.06143344709897611,0.2272727272727273,0.4,0.0,0.4,0.4,0.4,0.3,0.05,0.35,0.3,0.35,18000000.0,0.0,0.0,0.0,1.0,14000000.0
1888.0,1998.0,32.0,26.0,2043.0,22.7,7.0,3.0,10.0,7.0,0.0,0.0,3.0,0.0,5.0,5.0,2.2,7.2,0.5804195804195804,0.19112627986348124,0.4675324675324676,0.31,0.13,0.44,0.31,0.44,0.22,0.1,0.32,0.22,0.32,5000000.0,0.0,0.0,1.0,0.0,5000000.0
1889.0,1985.0,29.0,14.0,1487.0,16.5,1.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,2.3,1.5,2.2,3.7,0.22377622377622378,0.12286689419795221,0.4318181818181818,0.06,0.06,0.12,0.06,0.12,0.14,0.13,0.27,0.09,0.22,700000.0,0.0,0.0,0.0,1.0,250000.0
1894.0,1998.0,31.0,28.0,2311.0,25.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.3,2.3,2.2,4.5,0.35664335664335667,0.2696245733788396,0.3928571428571429,0.04,0.04,0.08,0.04,0.08,0.09,0.09,0.17,0.09,0.17,45000000.0,1.0,0.0,0.0,0.0,45000000.0
1895.0,1999.0,29.0,19.0,1695.0,18.8,9.0,3.0,12.0,9.0,0.0,0.0,1.0,1.0,12.1,12.1,5.4,17.5,0.42657342657342656,0.09897610921501707,0.5876623376623377,0.48,0.16,0.64,0.48,0.64,0.64,0.28,0.93,0.64,0.93,70000000.0,0.0,1.0,0.0,0.0,70000000.0
1904.0,1998.0,13.0,6.0,584.0,6.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.2,0.5,0.09090909090909091,0.07167235494880546,0.00974025974025974,0.15,0.0,0.15,0.15,0.15,0.05,0.03,0.08,0.05,0.08,8000000.0,0.0,0.0,1.0,0.0,8000000.0
1905.0,1992.0,16.0,10.0,787.0,8.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.2,0.5,0.0,0.12286689419795221,0.00974025974025974,0.0,0.11,0.11,0.0,0.11,0.04,0.02,0.06,0.04,0.06,10000000.0,0.0,0.0,1.0,0.0,900000.0
1907.0,1999.0,18.0,15.0,1119.0,12.4,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,1.7,2.2,0.27972027972027974,0.07508532423208192,0.262987012987013,0.08,0.08,0.16,0.08,0.16,0.04,0.14,0.18,0.04,0.18,4000000.0,0.0,0.0,1.0,0.0,2000000.0
1910.0,2004.0,31.0,18.0,1684.0,18.7,4.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,2.6,2.6,1.8,4.4,0.46853146853146854,0.14675767918088736,0.4123376623376624,0.21,0.11,0.32,0.21,0.32,0.14,0.1,0.24,0.14,0.24,5000000.0,1.0,0.0,0.0,0.0,5000000.0
1917.0,1997.0,30.0,23.0,2041.0,22.7,7.0,0.0,7.0,6.0,1.0,1.0,4.0,0.0,5.1,4.4,1.1,5.4,0.35664335664335667,0.21843003412969283,0.4155844155844156,0.31,0.0,0.31,0.26,0.26,0.23,0.05,0.27,0.19,0.24,11000000.0,1.0,0.0,0.0,0.0,4300000.0
1921.0,2000.0,10.0,4.0,372.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.6,0.04195804195804196,0.051194539249146756,0.03246753246753247,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.15,0.09,0.15,2500000.0,0.0,1.0,0.0,0.0,1000000.0
1922.0,2001.0,14.0,6.0,478.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.013986013986013986,0.051194539249146756,0.03571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,1200000.0,0.0,0.0,1.0,0.0,1200000.0
1927.0,1998.0,21.0,13.0,1106.0,12.3,2.0,4.0,6.0,2.0,0.0,0.0,2.0,0.0,2.6,2.6,3.3,6.0,0.20279720279720279,0.20819112627986347,0.25974025974025977,0.16,0.33,0.49,0.16,0.49,0.22,0.27,0.48,0.22,0.48,50000000.0,1.0,0.0,0.0,0.0,40000000.0
1932.0,1995.0,31.0,7.0,955.0,10.6,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.3,1.3,1.0,2.3,0.06293706293706294,0.08532423208191127,0.2337662337662338,0.19,0.09,0.28,0.19,0.28,0.12,0.1,0.22,0.12,0.22,1500000.0,1.0,0.0,0.0,0.0,1500000.0
1933.0,2001.0,30.0,27.0,2282.0,25.4,1.0,2.0,3.0,1.0,0.0,0.0,9.0,0.0,2.9,2.9,2.3,5.2,0.16783216783216784,0.2150170648464164,0.13961038961038963,0.04,0.08,0.12,0.04,0.12,0.12,0.09,0.2,0.12,0.2,42000000.0,0.0,0.0,0.0,1.0,42000000.0
1935.0,2000.0,19.0,8.0,694.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.1,0.5,0.07692307692307693,0.09215017064846416,0.05844155844155845,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,5000000.0,0.0,0.0,1.0,0.0,4000000.0
1936.0,1992.0,28.0,25.0,2270.0,25.2,9.0,2.0,11.0,9.0,0.0,0.0,4.0,0.0,6.7,6.7,3.1,9.9,0.43356643356643354,0.14675767918088736,0.6363636363636364,0.36,0.08,0.44,0.36,0.44,0.27,0.12,0.39,0.27,0.39,4500000.0,1.0,0.0,0.0,0.0,3500000.0
1937.0,1997.0,2.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,1.0,0.0,0.0,0.0,2500000.0
1938.0,1994.0,10.0,3.0,346.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,1.2,0.006993006993006993,0.017064846416382253,0.07142857142857144,0.0,0.0,0.0,0.0,0.0,0.27,0.04,0.31,0.27,0.31,22000000.0,1.0,0.0,0.0,0.0,17000000.0
1939.0,1998.0,18.0,6.0,702.0,7.8,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.6,1.5,0.027972027972027972,0.07167235494880546,0.05844155844155845,0.0,0.26,0.26,0.0,0.26,0.12,0.08,0.19,0.12,0.19,10000000.0,0.0,1.0,0.0,0.0,9000000.0
1943.0,1995.0,25.0,9.0,931.0,10.3,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.1,2.1,1.2,3.3,0.14685314685314685,0.04778156996587031,0.24025974025974028,0.19,0.1,0.29,0.19,0.29,0.2,0.11,0.32,0.2,0.32,20000000.0,0.0,0.0,0.0,1.0,8000000.0
1944.0,2001.0,26.0,18.0,1566.0,17.4,3.0,3.0,6.0,2.0,1.0,1.0,6.0,0.0,3.2,2.4,1.0,3.4,0.15384615384615385,0.1945392491467577,0.3603896103896104,0.17,0.17,0.34,0.11,0.29,0.19,0.06,0.24,0.14,0.2,6000000.0,1.0,0.0,0.0,0.0,6000000.0
